Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.16  released 5-9-2005  

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  7-08-2005   9:09:06
Solution file PAR.T35.
Memory used for PAR.T35 arrays:       4.179 M
Reading keyword commands and data from file:
PAR.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (-21.001,0.0)
(Zmax,Rmax) = (23.81233,60.8499985)
Z and R increments:    94   122

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   18.0915       25.9361      9.293288E-01  5.979790E-02  9.312506E-01  1.224212E+03
   18.5682       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.0450       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.5217       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.9984       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.4752       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.9519       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4286       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.9054       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.3821       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.8589       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.1406       26.4348      8.687339E-01 -4.217921E-02  8.697572E-01  1.294536E+03
  -17.6638       26.4348      8.611390E-01 -5.354940E-02  8.628023E-01  1.297108E+03
  -17.1871       26.4348      8.516852E-01 -6.032123E-02  8.538187E-01  1.300162E+03
  -16.7104       26.4348      8.427548E-01 -6.359352E-02  8.451508E-01  1.303477E+03
  -16.2336       26.4348      8.347528E-01 -6.456684E-02  8.372462E-01  1.306901E+03
  -15.7569       26.4348      8.277985E-01 -6.389021E-02  8.302604E-01  1.310330E+03
  -15.2801       26.4348      8.220001E-01 -6.227935E-02  8.243560E-01  1.313696E+03
  -14.8034       26.4348      8.171465E-01 -6.001056E-02  8.193471E-01  1.316958E+03
  -14.3267       26.4348      8.130897E-01 -5.734996E-02  8.151098E-01  1.320087E+03
  -13.8499       26.4348      8.097683E-01 -5.449319E-02  8.115998E-01  1.323068E+03
  -13.3732       26.4348      8.070436E-01 -5.149516E-02  8.086848E-01  1.325893E+03
  -12.8965       26.4348      8.048026E-01 -4.847475E-02  8.062611E-01  1.328558E+03
  -12.4197       26.4348      8.029827E-01 -4.547564E-02  8.042694E-01  1.331061E+03
  -11.9430       26.4348      8.015152E-01 -4.249105E-02  8.026407E-01  1.333405E+03
  -11.4662       26.4348      8.003395E-01 -3.959715E-02  8.013185E-01  1.335593E+03
  -10.9895       26.4348      7.994064E-01 -3.676803E-02  8.002515E-01  1.337627E+03
  -10.5128       26.4348      7.986680E-01 -3.401367E-02  7.993920E-01  1.339513E+03
  -10.0360       26.4348      7.980983E-01 -3.135291E-02  7.987139E-01  1.341255E+03
  -9.55930       26.4348      7.976736E-01 -2.876336E-02  7.981920E-01  1.342856E+03
  -9.08256       26.4348      7.973577E-01 -2.625715E-02  7.977899E-01  1.344322E+03
  -8.60582       26.4348      7.971403E-01 -2.382873E-02  7.974964E-01  1.345656E+03
  -8.12909       26.4348      7.970010E-01 -2.146243E-02  7.972900E-01  1.346863E+03
  -7.65235       26.4348      7.969265E-01 -1.917230E-02  7.971571E-01  1.347946E+03
  -7.17561       26.4348      7.969071E-01 -1.693893E-02  7.970871E-01  1.348908E+03
  -6.69887       26.4348      7.969282E-01 -1.476016E-02  7.970648E-01  1.349753E+03
  -6.22214       26.4348      7.969843E-01 -1.263718E-02  7.970845E-01  1.350484E+03
  -5.74540       26.4348      7.970712E-01 -1.055573E-02  7.971411E-01  1.351100E+03
  -5.26866       26.4348      7.971767E-01 -8.518674E-03  7.972222E-01  1.351609E+03
  -4.79192       26.4348      7.973018E-01 -6.519386E-03  7.973285E-01  1.352010E+03
  -4.31519       26.4348      7.974390E-01 -4.549086E-03  7.974520E-01  1.352305E+03
  -3.83845       26.4348      7.975860E-01 -2.612485E-03  7.975902E-01  1.352495E+03
  -3.36171       26.4348      7.977431E-01 -6.979858E-04  7.977434E-01  1.352583E+03
  -2.88497       26.4348      7.979035E-01  1.195749E-03  7.979044E-01  1.352570E+03
  -2.40824       26.4348      7.980678E-01  3.069296E-03  7.980737E-01  1.352456E+03
  -1.93150       26.4348      7.982385E-01  4.932399E-03  7.982537E-01  1.352242E+03
  -1.45476       26.4348      7.984095E-01  6.782009E-03  7.984383E-01  1.351931E+03
 -0.978023       26.4348      7.985846E-01  8.623845E-03  7.986311E-01  1.351520E+03
 -0.501285       26.4348      7.987607E-01  1.046339E-02  7.988292E-01  1.351011E+03
 -2.454766E-02   26.4348      7.989414E-01  1.229719E-02  7.990361E-01  1.350404E+03
  0.452190       26.4348      7.991281E-01  1.413440E-02  7.992531E-01  1.349700E+03
  0.928927       26.4348      7.993176E-01  1.597478E-02  7.994772E-01  1.348898E+03
   1.40567       26.4348      7.995154E-01  1.781871E-02  7.997139E-01  1.347997E+03
   1.88240       26.4348      7.997239E-01  1.967570E-02  7.999659E-01  1.346998E+03
   2.35914       26.4348      7.999424E-01  2.154034E-02  8.002324E-01  1.345900E+03
   2.83588       26.4348      8.001770E-01  2.341901E-02  8.005196E-01  1.344701E+03
   3.31262       26.4348      8.004263E-01  2.531636E-02  8.008266E-01  1.343403E+03
   3.78935       26.4348      8.006989E-01  2.722771E-02  8.011617E-01  1.342002E+03
   4.26609       26.4348      8.009984E-01  2.916348E-02  8.015291E-01  1.340499E+03
   4.74283       26.4348      8.013249E-01  3.112163E-02  8.019290E-01  1.338893E+03
   5.21957       26.4348      8.016885E-01  3.310179E-02  8.023716E-01  1.337182E+03
   5.69630       26.4348      8.020955E-01  3.511662E-02  8.028638E-01  1.335364E+03
   6.17304       26.4348      8.025477E-01  3.715593E-02  8.034074E-01  1.333438E+03
   6.64978       26.4348      8.030601E-01  3.922819E-02  8.040176E-01  1.331402E+03
   7.12652       26.4348      8.036331E-01  4.133913E-02  8.046957E-01  1.329255E+03
   7.60325       26.4348      8.042857E-01  4.347888E-02  8.054601E-01  1.326995E+03
   8.07999       26.4348      8.050280E-01  4.566214E-02  8.063220E-01  1.324620E+03
   8.55673       26.4348      8.058660E-01  4.788337E-02  8.072874E-01  1.322127E+03
   9.03347       26.4348      8.068231E-01  5.013756E-02  8.083795E-01  1.319514E+03
   9.51020       26.4348      8.079208E-01  5.244294E-02  8.096211E-01  1.316781E+03
   9.98694       26.4348      8.091676E-01  5.477676E-02  8.110195E-01  1.313924E+03
   10.4637       26.4348      8.105955E-01  5.714083E-02  8.126070E-01  1.310941E+03
   10.9404       26.4348      8.122401E-01  5.955453E-02  8.144205E-01  1.307832E+03
   11.4172       26.4348      8.141281E-01  6.196859E-02  8.164831E-01  1.304593E+03
   11.8939       26.4348      8.163078E-01  6.439986E-02  8.188441E-01  1.301225E+03
   12.3706       26.4348      8.188079E-01  6.682511E-02  8.215303E-01  1.297728E+03
   12.8474       26.4348      8.217006E-01  6.919371E-02  8.246088E-01  1.294103E+03
   13.3241       26.4348      8.250555E-01  7.151813E-02  8.281494E-01  1.290352E+03
   13.8008       26.4348      8.289519E-01  7.366296E-02  8.322184E-01  1.286483E+03
   14.2776       26.4348      8.334575E-01  7.558572E-02  8.368779E-01  1.282504E+03
   14.7543       26.4348      8.387320E-01  7.720797E-02  8.422782E-01  1.278430E+03
   15.2311       26.4348      8.448371E-01  7.824700E-02  8.484529E-01  1.274285E+03
   15.7078       26.4348      8.518828E-01  7.851746E-02  8.554936E-01  1.270102E+03
   16.1845       26.4348      8.601020E-01  7.765551E-02  8.636005E-01  1.265935E+03
   16.6613       26.4348      8.693404E-01  7.500257E-02  8.725699E-01  1.261857E+03
   17.1380       26.4348      8.794946E-01  6.987783E-02  8.822662E-01  1.257983E+03
   17.6147       26.4348      8.901126E-01  6.096270E-02  8.921978E-01  1.254478E+03
   18.0915       26.4348      8.990035E-01  4.724602E-02  9.002442E-01  1.251570E+03
   18.5682       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.0450       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.5217       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.9984       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.4752       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.9519       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4286       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.9054       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.3821       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.8589       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       26.4348      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.1406       26.9336      8.465434E-01 -3.703803E-02  8.473533E-01  1.317929E+03
  -17.6638       26.9336      8.422490E-01 -4.531168E-02  8.434669E-01  1.320134E+03
  -17.1871       26.9336      8.363715E-01 -5.116043E-02  8.379348E-01  1.322717E+03
  -16.7104       26.9336      8.299385E-01 -5.469889E-02  8.317391E-01  1.325549E+03
  -16.2336       26.9336      8.237412E-01 -5.637982E-02  8.256684E-01  1.328518E+03
  -15.7569       26.9336      8.181272E-01 -5.667735E-02  8.200881E-01  1.331537E+03
  -15.2801       26.9336      8.131135E-01 -5.593594E-02  8.150352E-01  1.334542E+03
  -14.8034       26.9336      8.087965E-01 -5.451661E-02  8.106318E-01  1.337489E+03
  -14.3267       26.9336      8.051009E-01 -5.263418E-02  8.068195E-01  1.340346E+03
  -13.8499       26.9336      8.019591E-01 -5.040911E-02  8.035418E-01  1.343094E+03
  -13.3732       26.9336      7.993326E-01 -4.801279E-02  8.007733E-01  1.345717E+03
  -12.8965       26.9336      7.971256E-01 -4.549060E-02  7.984226E-01  1.348210E+03
  -12.4197       26.9336      7.952943E-01 -4.290432E-02  7.964508E-01  1.350566E+03
  -11.9430       26.9336      7.937762E-01 -4.032296E-02  7.947997E-01  1.352784E+03
  -11.4662       26.9336      7.925360E-01 -3.773109E-02  7.934336E-01  1.354864E+03
  -10.9895       26.9336      7.915265E-01 -3.517952E-02  7.923079E-01  1.356807E+03
  -10.5128       26.9336      7.907054E-01 -3.267335E-02  7.913802E-01  1.358615E+03
  -10.0360       26.9336      7.900545E-01 -3.020777E-02  7.906317E-01  1.360290E+03
  -9.55930       26.9336      7.895445E-01 -2.780778E-02  7.900340E-01  1.361836E+03
  -9.08256       26.9336      7.891484E-01 -2.545659E-02  7.895589E-01  1.363256E+03
  -8.60582       26.9336      7.888555E-01 -2.316021E-02  7.891954E-01  1.364551E+03
  -8.12909       26.9336      7.886393E-01 -2.092426E-02  7.889169E-01  1.365726E+03
  -7.65235       26.9336      7.884990E-01 -1.873276E-02  7.887215E-01  1.366782E+03
  -7.17561       26.9336      7.884173E-01 -1.659456E-02  7.885919E-01  1.367724E+03
  -6.69887       26.9336      7.883787E-01 -1.450175E-02  7.885120E-01  1.368552E+03
  -6.22214       26.9336      7.883838E-01 -1.244782E-02  7.884821E-01  1.369270E+03
  -5.74540       26.9336      7.884226E-01 -1.043863E-02  7.884917E-01  1.369880E+03
  -5.26866       26.9336      7.884859E-01 -8.460452E-03  7.885313E-01  1.370383E+03
  -4.79192       26.9336      7.885749E-01 -6.514661E-03  7.886018E-01  1.370782E+03
  -4.31519       26.9336      7.886770E-01 -4.600045E-03  7.886904E-01  1.371078E+03
  -3.83845       26.9336      7.887983E-01 -2.706861E-03  7.888030E-01  1.371273E+03
  -3.36171       26.9336      7.889315E-01 -8.383815E-04  7.889320E-01  1.371367E+03
  -2.88497       26.9336      7.890722E-01  1.011849E-03  7.890729E-01  1.371363E+03
  -2.40824       26.9336      7.892228E-01  2.848275E-03  7.892279E-01  1.371260E+03
  -1.93150       26.9336      7.893819E-01  4.667611E-03  7.893957E-01  1.371059E+03
  -1.45476       26.9336      7.895456E-01  6.479960E-03  7.895722E-01  1.370762E+03
 -0.978023       26.9336      7.897179E-01  8.284135E-03  7.897614E-01  1.370369E+03
 -0.501285       26.9336      7.898932E-01  1.008102E-02  7.899575E-01  1.369879E+03
 -2.454766E-02   26.9336      7.900781E-01  1.187854E-02  7.901674E-01  1.369294E+03
  0.452190       26.9336      7.902719E-01  1.367319E-02  7.903902E-01  1.368614E+03
  0.928927       26.9336      7.904710E-01  1.547027E-02  7.906223E-01  1.367836E+03
   1.40567       26.9336      7.906826E-01  1.727358E-02  7.908713E-01  1.366964E+03
   1.88240       26.9336      7.909083E-01  1.907897E-02  7.911383E-01  1.365995E+03
   2.35914       26.9336      7.911463E-01  2.089619E-02  7.914222E-01  1.364930E+03
   2.83588       26.9336      7.914033E-01  2.272312E-02  7.917295E-01  1.363766E+03
   3.31262       26.9336      7.916792E-01  2.455948E-02  7.920600E-01  1.362507E+03
   3.78935       26.9336      7.919810E-01  2.641429E-02  7.924213E-01  1.361149E+03
   4.26609       26.9336      7.923126E-01  2.828159E-02  7.928172E-01  1.359692E+03
   4.74283       26.9336      7.926735E-01  3.016699E-02  7.932474E-01  1.358133E+03
   5.21957       26.9336      7.930743E-01  3.207461E-02  7.937226E-01  1.356475E+03
   5.69630       26.9336      7.935219E-01  3.399681E-02  7.942498E-01  1.354714E+03
   6.17304       26.9336      7.940176E-01  3.594608E-02  7.948309E-01  1.352850E+03
   6.64978       26.9336      7.945748E-01  3.791759E-02  7.954790E-01  1.350882E+03
   7.12652       26.9336      7.951964E-01  3.990819E-02  7.961972E-01  1.348808E+03
   7.60325       26.9336      7.958981E-01  4.193053E-02  7.970018E-01  1.346627E+03
   8.07999       26.9336      7.966904E-01  4.397124E-02  7.979030E-01  1.344337E+03
   8.55673       26.9336      7.975816E-01  4.603584E-02  7.989091E-01  1.341939E+03
   9.03347       26.9336      7.985901E-01  4.812834E-02  8.000391E-01  1.339430E+03
   9.51020       26.9336      7.997355E-01  5.022829E-02  8.013113E-01  1.336808E+03
   9.98694       26.9336      8.010317E-01  5.235152E-02  8.027406E-01  1.334075E+03
   10.4637       26.9336      8.025066E-01  5.448223E-02  8.043538E-01  1.331227E+03
   10.9404       26.9336      8.041775E-01  5.660023E-02  8.061669E-01  1.328267E+03
   11.4172       26.9336      8.060886E-01  5.871944E-02  8.082244E-01  1.325194E+03
   11.8939       26.9336      8.082635E-01  6.079346E-02  8.105466E-01  1.322008E+03
   12.3706       26.9336      8.107407E-01  6.280549E-02  8.131697E-01  1.318714E+03
   12.8474       26.9336      8.135765E-01  6.473907E-02  8.161482E-01  1.315315E+03
   13.3241       26.9336      8.168086E-01  6.650377E-02  8.195114E-01  1.311816E+03
   13.8008       26.9336      8.205029E-01  6.806955E-02  8.233216E-01  1.308229E+03
   14.2776       26.9336      8.247237E-01  6.934340E-02  8.276338E-01  1.304565E+03
   14.7543       26.9336      8.295017E-01  7.015856E-02  8.324633E-01  1.300845E+03
   15.2311       26.9336      8.349449E-01  7.039406E-02  8.379071E-01  1.297095E+03
   15.7078       26.9336      8.410423E-01  6.979781E-02  8.439336E-01  1.293353E+03
   16.1845       26.9336      8.477401E-01  6.803991E-02  8.504661E-01  1.289674E+03
   16.6613       26.9336      8.550383E-01  6.470722E-02  8.574832E-01  1.286127E+03
   17.1380       26.9336      8.624455E-01  5.937325E-02  8.644868E-01  1.282808E+03
   17.6147       26.9336      8.692992E-01  5.155386E-02  8.708266E-01  1.279840E+03
   18.0915       26.9336      8.745385E-01  4.088778E-02  8.754938E-01  1.277364E+03
   18.5682       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.0450       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.5217       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.9984       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.4752       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.9519       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4286       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.9054       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.3821       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.8589       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       26.9336      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       27.4324      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       27.4324      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       27.4324      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       27.4324      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       27.4324      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       27.4324      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.1406       27.4324      8.277650E-01 -3.394896E-02  8.284609E-01  1.340217E+03
  -17.6638       27.4324      8.252038E-01 -4.002169E-02  8.261737E-01  1.342195E+03
  -17.1871       27.4324      8.212391E-01 -4.479561E-02  8.224599E-01  1.344463E+03
  -16.7104       27.4324      8.166919E-01 -4.801159E-02  8.181020E-01  1.346944E+03
  -16.2336       27.4324      8.120021E-01 -4.990031E-02  8.135339E-01  1.349560E+03
  -15.7569       27.4324      8.074588E-01 -5.062796E-02  8.090444E-01  1.352244E+03
  -15.2801       27.4324      8.033184E-01 -5.048638E-02  8.049033E-01  1.354942E+03
  -14.8034       27.4324      7.995708E-01 -4.963558E-02  8.011100E-01  1.357612E+03
  -14.3267       27.4324      7.962622E-01 -4.830384E-02  7.977260E-01  1.360225E+03
  -13.8499       27.4324      7.934104E-01 -4.663751E-02  7.947800E-01  1.362756E+03
  -13.3732       27.4324      7.909403E-01 -4.470108E-02  7.922024E-01  1.365191E+03
  -12.8965       27.4324      7.888218E-01 -4.260366E-02  7.899715E-01  1.367518E+03
  -12.4197       27.4324      7.870448E-01 -4.041614E-02  7.880819E-01  1.369731E+03
  -11.9430       27.4324      7.855368E-01 -3.815089E-02  7.864627E-01  1.371826E+03
  -11.4662       27.4324      7.842735E-01 -3.587212E-02  7.850934E-01  1.373798E+03
